"","SampleID","ASV","value","Sample","Sample_type","Flask","Individual","DPE","Selection","Strain","Density_cell_uL","SampleType2","Group","dph","Sample_name","Domain","Phylum","Class","Order","Family","Genus","Family2","ASV1","group2"
"397","W13r-L9_S31","ASV15",0,"W13r-L9_S31","Gut","W13",9,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W13_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"398","W13r-L9_S31","ASV6",0,"W13r-L9_S31","Gut","W13",9,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W13_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"399","W13r-L9_S31","ASV71",0,"W13r-L9_S31","Gut","W13",9,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W13_9","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Wiltype salmon strain"
"400","W13r-L9_S31","ASV55",0,"W13r-L9_S31","Gut","W13",9,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W13_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Wiltype salmon strain"
"401","W14K-L10_S64","ASV1",12.7700300793,"W14K-L10_S64","Gut","W14",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"402","W14K-L10_S64","ASV3",25.1754625831738,"W14K-L10_S64","Gut","W14",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"403","W14K-L10_S64","ASV4",22.5868197976483,"W14K-L10_S64","Gut","W14",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"404","W14K-L10_S64","ASV17",0,"W14K-L10_S64","Gut","W14",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Wiltype salmon strain"
"405","W14K-L10_S64","ASV23",0,"W14K-L10_S64","Gut","W14",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Wiltype salmon strain"
"406","W14K-L10_S64","ASV27",1.08467778689272,"W14K-L10_S64","Gut","W14",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_10","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Wiltype salmon strain"
"407","W14K-L10_S64","ASV15",0.182298787713062,"W14K-L10_S64","Gut","W14",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"408","W14K-L10_S64","ASV6",4.18375717801477,"W14K-L10_S64","Gut","W14",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"409","W14K-L10_S64","ASV71",0,"W14K-L10_S64","Gut","W14",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_10","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Wiltype salmon strain"
"410","W14K-L10_S64","ASV55",0,"W14K-L10_S64","Gut","W14",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Wiltype salmon strain"
"411","W14K-L7_S61","ASV1",10.8039957327126,"W14K-L7_S61","Gut","W14",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"412","W14K-L7_S61","ASV3",8.90311318009892,"W14K-L7_S61","Gut","W14",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"413","W14K-L7_S61","ASV4",7.59383183008438,"W14K-L7_S61","Gut","W14",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"414","W14K-L7_S61","ASV17",0,"W14K-L7_S61","Gut","W14",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Wiltype salmon strain"
"415","W14K-L7_S61","ASV23",0,"W14K-L7_S61","Gut","W14",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Wiltype salmon strain"
"416","W14K-L7_S61","ASV27",0,"W14K-L7_S61","Gut","W14",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_7","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Wiltype salmon strain"
"417","W14K-L7_S61","ASV15",0.00969838037047813,"W14K-L7_S61","Gut","W14",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"418","W14K-L7_S61","ASV6",6.85675492192804,"W14K-L7_S61","Gut","W14",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"419","W14K-L7_S61","ASV71",0,"W14K-L7_S61","Gut","W14",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_7","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Wiltype salmon strain"
"420","W14K-L7_S61","ASV55",0,"W14K-L7_S61","Gut","W14",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Wiltype salmon strain"
"421","W14K-L8_S62","ASV1",8.82540841471206,"W14K-L8_S62","Gut","W14",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"422","W14K-L8_S62","ASV3",25.8556174135256,"W14K-L8_S62","Gut","W14",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"423","W14K-L8_S62","ASV4",3.60500136898786,"W14K-L8_S62","Gut","W14",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"424","W14K-L8_S62","ASV17",0,"W14K-L8_S62","Gut","W14",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Wiltype salmon strain"
"425","W14K-L8_S62","ASV23",0.127772200419823,"W14K-L8_S62","Gut","W14",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Wiltype salmon strain"
"426","W14K-L8_S62","ASV27",0,"W14K-L8_S62","Gut","W14",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_8","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Wiltype salmon strain"
"427","W14K-L8_S62","ASV15",5.47595144656384,"W14K-L8_S62","Gut","W14",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"428","W14K-L8_S62","ASV6",4.45377384320526,"W14K-L8_S62","Gut","W14",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"429","W14K-L8_S62","ASV71",0,"W14K-L8_S62","Gut","W14",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_8","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Wiltype salmon strain"
"430","W14K-L8_S62","ASV55",0,"W14K-L8_S62","Gut","W14",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Wiltype salmon strain"
"431","W14K-L9_S63","ASV1",0,"W14K-L9_S63","Gut","W14",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"432","W14K-L9_S63","ASV3",0,"W14K-L9_S63","Gut","W14",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"433","W14K-L9_S63","ASV4",0,"W14K-L9_S63","Gut","W14",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"434","W14K-L9_S63","ASV17",0,"W14K-L9_S63","Gut","W14",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Wiltype salmon strain"
"435","W14K-L9_S63","ASV23",0,"W14K-L9_S63","Gut","W14",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Wiltype salmon strain"
"436","W14K-L9_S63","ASV27",0,"W14K-L9_S63","Gut","W14",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_9","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Wiltype salmon strain"
"437","W14K-L9_S63","ASV15",0,"W14K-L9_S63","Gut","W14",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"438","W14K-L9_S63","ASV6",0,"W14K-L9_S63","Gut","W14",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"439","W14K-L9_S63","ASV71",0,"W14K-L9_S63","Gut","W14",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_9","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Wiltype salmon strain"
"440","W14K-L9_S63","ASV55",0,"W14K-L9_S63","Gut","W14",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W14_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Wiltype salmon strain"
"441","W1r-L10_S20","ASV1",0,"W1r-L10_S20","Gut","W1",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"442","W1r-L10_S20","ASV3",0,"W1r-L10_S20","Gut","W1",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"443","W1r-L10_S20","ASV4",0,"W1r-L10_S20","Gut","W1",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"444","W1r-L10_S20","ASV17",0,"W1r-L10_S20","Gut","W1",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Wiltype salmon strain"
"445","W1r-L10_S20","ASV23",34.063835591525,"W1r-L10_S20","Gut","W1",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Wiltype salmon strain"
"446","W1r-L10_S20","ASV27",0,"W1r-L10_S20","Gut","W1",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_10","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Wiltype salmon strain"
"447","W1r-L10_S20","ASV15",0,"W1r-L10_S20","Gut","W1",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"448","W1r-L10_S20","ASV6",0,"W1r-L10_S20","Gut","W1",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"449","W1r-L10_S20","ASV71",0,"W1r-L10_S20","Gut","W1",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_10","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Wiltype salmon strain"
"450","W1r-L10_S20","ASV55",0,"W1r-L10_S20","Gut","W1",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Wiltype salmon strain"
"451","W1r-L7_S17","ASV1",0,"W1r-L7_S17","Gut","W1",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"452","W1r-L7_S17","ASV3",0,"W1r-L7_S17","Gut","W1",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"453","W1r-L7_S17","ASV4",0,"W1r-L7_S17","Gut","W1",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"454","W1r-L7_S17","ASV17",0,"W1r-L7_S17","Gut","W1",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Wiltype salmon strain"
"455","W1r-L7_S17","ASV23",0,"W1r-L7_S17","Gut","W1",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Wiltype salmon strain"
"456","W1r-L7_S17","ASV27",0,"W1r-L7_S17","Gut","W1",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_7","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Wiltype salmon strain"
"457","W1r-L7_S17","ASV15",0,"W1r-L7_S17","Gut","W1",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"458","W1r-L7_S17","ASV6",7.89066059225512,"W1r-L7_S17","Gut","W1",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"459","W1r-L7_S17","ASV71",0,"W1r-L7_S17","Gut","W1",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_7","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Wiltype salmon strain"
"460","W1r-L7_S17","ASV55",0,"W1r-L7_S17","Gut","W1",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Wiltype salmon strain"
"461","W1r-L8_S18","ASV1",0,"W1r-L8_S18","Gut","W1",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"462","W1r-L8_S18","ASV3",0,"W1r-L8_S18","Gut","W1",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"463","W1r-L8_S18","ASV4",0.00919709371838499,"W1r-L8_S18","Gut","W1",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"464","W1r-L8_S18","ASV17",0,"W1r-L8_S18","Gut","W1",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Wiltype salmon strain"
"465","W1r-L8_S18","ASV23",0,"W1r-L8_S18","Gut","W1",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Wiltype salmon strain"
"466","W1r-L8_S18","ASV27",0,"W1r-L8_S18","Gut","W1",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W1_8","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Wiltype salmon strain"
